transaction_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud,user_id,account_number
TX_7c4b4fb0,4555222233334444,2024-09-30 02:08:54.545808+00:00,Grocery,physical,Food Lion,104518.88,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Chrome,web,54c8ef92c9fdd6c5eb19128cf7f42304,108.179.151.228,0,False,2,False,"{'num_transactions': 1384, 'total_amount': 193051415.4180937, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2697798.650063644}",False,U004,3000000001
TX_a27a1567,5111222233334443,2024-09-30 02:56:17.309092+00:00,Gas,local,Highway Gas Stop,265.27,RUB,Russia,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,5d660f4547fd6e42b4c20a3193a0b434,112.135.250.37,0,False,2,False,"{'num_transactions': 167, 'total_amount': 9698647.56924483, 'unique_merchants': 80, 'unique_countries': 10, 'max_single_amount': 1002732.7621024811}",True,U003,2000000001
TX_3d6a81ef,4555222233334444,2024-09-30 05:15:43.447539+00:00,Healthcare,medical,Local Hospital,23957.53,RUB,Russia,Unknown City,medium,Premium Debit,False,Chrome,web,8afd95d94593fce7c3a015f1792424f4,129.253.30.147,0,False,5,False,"{'num_transactions': 2039, 'total_amount': 61957581.906363696, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2995092.2453614413}",False,U004,3000000001
TX_8fc68ecb,4111222233334442,2024-09-30 05:51:41.351810+00:00,Restaurant,casual,Chili's,9285.73,MXN,Mexico,Unknown City,medium,Basic Debit,False,Safari,web,a0969b070aac92bee2ef56faa93486a2,64.139.146.139,1,False,5,False,"{'num_transactions': 2110, 'total_amount': 56045903.91912629, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3517263.9664198873}",True,U002,1000000002
TX_39d5e3b0,4111222233334441,2024-09-30 01:45:10.237188+00:00,Education,online,edX,529.09,AUD,Australia,Unknown City,medium,Gold Credit,False,iOS App,mobile,9c8b4026bec7dc10f1add72db8095850,169.211.116.221,0,False,1,False,"{'num_transactions': 1320, 'total_amount': 39626391.751195155, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4856389.209597331}",False,U001,1000000001
TX_ba8e4613,4111222233334442,2024-09-30 02:30:44.278900+00:00,Entertainment,streaming,Apple Music,3752.8,RUB,Russia,Unknown City,medium,Basic Credit,False,iOS App,mobile,1ffd6bc1ada6b5eb598d0dad629f7238,222.11.120.173,0,True,2,False,"{'num_transactions': 148, 'total_amount': 3268774.4248709916, 'unique_merchants': 77, 'unique_countries': 9, 'max_single_amount': 268702.7560516352}",False,U002,1000000002
TX_d872f5e3,4111222233334441,2024-09-30 06:08:00.946658+00:00,Healthcare,pharmacy,CVS Pharmacy,524.79,CAD,Canada,Unknown City,medium,Gold Credit,False,Firefox,web,a49d0cc515691b8076d75d017f814c14,69.164.106.216,0,False,6,False,"{'num_transactions': 1026, 'total_amount': 24390399.527794093, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1801986.9872016627}",False,U001,1000000001
TX_5e5e2f18,4111222233334441,2024-09-30 03:25:36.747437+00:00,Education,online,Udemy,1821.55,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Android App,mobile,6021d2a9b0695ba9eb9cfebb34471f41,215.8.78.131,1,False,3,False,"{'num_transactions': 1674, 'total_amount': 83617153.20142236, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1955378.804659896}",True,U001,1000000001
TX_2d098002,4555222233334444,2024-09-30 05:30:07.465646+00:00,Gas,major,Mobil,16628.58,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Firefox,web,4750777ee9f37ead6389e39f38a139c2,154.0.211.167,1,False,5,False,"{'num_transactions': 656, 'total_amount': 21637213.638537303, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3775179.9118207763}",False,U004,3000000001
TX_623b1913,4111222233334441,2024-09-30 05:59:07.298396+00:00,Entertainment,events,Regal Cinemas,442.14,EUR,France,Unknown City,medium,Platinum Credit,False,Android App,mobile,01f42ea1c0602c051bdec079eed47223,182.65.25.109,1,True,5,False,"{'num_transactions': 676, 'total_amount': 26515602.35108328, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1876451.1808631034}",False,U001,1000000001
TX_b33efea1,5111222233334443,2024-09-30 04:01:20.642805+00:00,Gas,major,BP,5446.36,BRL,Brazil,Unknown City,medium,Basic Debit,True,Chip Reader,pos,0417a67b96b1267e5f6cb1e3d0986e91,233.172.93.69,1,False,4,False,"{'num_transactions': 785, 'total_amount': 25736750.635737702, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1473706.3060914157}",True,U003,2000000001
TX_8a9cd7bc,6011222233334445,2024-09-30 00:29:41.836358+00:00,Retail,online,Etsy,1553576.28,NGN,Nigeria,Unknown City,medium,Premium Debit,True,Chip Reader,pos,069d5f7fb109851f4a9073616e8afd10,52.189.217.61,1,False,0,False,"{'num_transactions': 479, 'total_amount': 12632395.013798248, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1553576.2834794368}",True,U005,1000000003
TX_3466d343,4555222233334444,2024-09-30 02:24:56.893089+00:00,Travel,airlines,Southwest,11.93,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,c7c6a728eec4ed725332b330b7df732c,44.131.253.75,1,True,2,False,"{'num_transactions': 379, 'total_amount': 10503926.089471351, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 967072.699860314}",True,U004,3000000001
TX_e2772845,5111222233334443,2024-09-30 01:21:39.469695+00:00,Education,supplies,University Bookstore,1170.42,EUR,Germany,Unknown City,medium,Premium Debit,True,NFC Payment,pos,2762f3100f0dfc61dcc6fc300c21a7f6,202.48.200.68,1,False,1,False,"{'num_transactions': 640, 'total_amount': 24027403.84257284, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3029006.462733007}",True,U003,2000000001
TX_19ea5114,4111222233334442,2024-09-30 02:07:42.678752+00:00,Healthcare,medical,Medical Center,110.77,RUB,Russia,Unknown City,medium,Basic Credit,False,Chrome,web,75764a6c5b5f3007d5f6addf322fa7f1,110.112.33.207,1,False,2,False,"{'num_transactions': 1381, 'total_amount': 27720197.992028996, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1483243.4425736703}",True,U002,1000000002
TX_91cd4814,4111222233334442,2024-09-30 01:57:41.908856+00:00,Gas,local,Highway Gas Stop,1127.95,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Firefox,web,8cf6ac93b12861bce08c125d8474bf1d,5.143.102.54,0,False,1,False,"{'num_transactions': 1358, 'total_amount': 47601885.82611067, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5982992.536681506}",False,U002,1000000002
TX_9dca5e4e,6011222233334445,2024-09-30 03:50:56.893443+00:00,Restaurant,fast_food,McDonald's,244.57,JPY,Japan,Unknown City,medium,Basic Debit,False,Edge,web,cacd533db4e84fa25f2732c7a299ff3e,10.106.40.131,1,False,3,False,"{'num_transactions': 94, 'total_amount': 3854484.146265122, 'unique_merchants': 56, 'unique_countries': 10, 'max_single_amount': 1605431.8171036425}",True,U005,1000000003
TX_707617dd,6011222233334445,2024-09-30 03:49:38.441104+00:00,Education,supplies,Barnes & Noble,44972.7,RUB,Russia,Unknown City,medium,Gold Credit,False,Firefox,web,a908fcf228cef20ebc45a5a53b42ecb8,47.180.7.38,1,False,3,False,"{'num_transactions': 804, 'total_amount': 26367974.254175402, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3650603.3482533176}",True,U005,1000000003
TX_b1fa6487,6011222233334445,2024-09-30 04:27:23.548597+00:00,Education,supplies,Chegg,117767.86,NGN,Nigeria,Unknown City,medium,Premium Debit,False,iOS App,mobile,2e0b6359d517071c5759ad0304d04304,56.87.33.7,0,False,4,False,"{'num_transactions': 1578, 'total_amount': 241697078.96408877, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4890217.561169302}",False,U005,1000000003
TX_a5802af0,4111222233334442,2024-09-30 05:15:28.265305+00:00,Education,supplies,Barnes & Noble,2588.87,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Firefox,web,6f035e669f90d0c3727d3b053881422b,232.199.123.63,0,False,5,False,"{'num_transactions': 656, 'total_amount': 30781251.495671432, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 6139917.729782415}",False,U002,1000000002
TX_d6ee8662,4111222233334442,2024-09-30 04:32:13.099585+00:00,Retail,online,Amazon,93498.03,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,c510bd88488269c1ecbd208d84c9c2c4,82.82.115.169,0,False,4,False,"{'num_transactions': 1690, 'total_amount': 131371790.32502557, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3325543.6832521763}",False,U002,1000000002
TX_2be30a87,4111222233334442,2024-09-30 06:05:47.405223+00:00,Healthcare,pharmacy,DuaneReade,400.39,SGD,Singapore,Unknown City,medium,Basic Debit,False,Chrome,web,adfbffae50068452e538aefdc95543b9,158.250.216.170,0,False,6,False,"{'num_transactions': 411, 'total_amount': 9640391.09534088, 'unique_merchants': 102, 'unique_countries': 11, 'max_single_amount': 1198705.0055841866}",False,U002,1000000002
TX_7528dc19,4111222233334441,2024-09-30 03:41:47.114607+00:00,Gas,major,Shell,1739.88,BRL,Brazil,Unknown City,medium,Premium Debit,False,iOS App,mobile,dd6c698f87b630251c862cacfeb7fb99,18.157.147.93,1,False,3,False,"{'num_transactions': 1241, 'total_amount': 191466039.91161624, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3729781.339708888}",False,U001,1000000001
TX_bab9dda4,5111222233334443,2024-09-30 01:03:53.744692+00:00,Retail,physical,IKEA,2021.03,AUD,Australia,Unknown City,medium,Platinum Credit,False,Chrome,web,5cbaff57f430d79ab7af8d47b2748d7c,36.146.251.150,0,False,1,False,"{'num_transactions': 202, 'total_amount': 5504080.051500228, 'unique_merchants': 89, 'unique_countries': 11, 'max_single_amount': 886033.7297471556}",False,U003,2000000001
TX_b90800ab,4111222233334442,2024-09-30 01:06:23.505233+00:00,Education,supplies,University Bookstore,37313.0,JPY,Japan,Unknown City,medium,Premium Debit,False,Firefox,web,d13fbc73556b7c5f6f2254f269efb382,65.30.20.200,0,False,1,False,"{'num_transactions': 1002, 'total_amount': 54667375.41656944, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 955704.9931131288}",False,U002,1000000002
TX_0763b4ff,4111222233334442,2024-09-30 06:04:16.208848+00:00,Grocery,online,Instacart,485.53,AUD,Australia,Unknown City,medium,Gold Credit,False,Safari,web,e5e961f3e393f874e815072b5d20f6d9,199.169.165.84,0,False,6,False,"{'num_transactions': 949, 'total_amount': 31257481.775220897, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5282150.387694054}",False,U002,1000000002
TX_7f10df22,5111222233334443,2024-09-30 00:21:09.814242+00:00,Healthcare,medical,Medical Center,77023.44,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,416eea6dfe958ab1ce23d09540e196b6,255.194.184.30,1,False,0,False,"{'num_transactions': 618, 'total_amount': 14366853.05370499, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1108845.873265296}",True,U003,2000000001
TX_8f0bb58c,6011222233334445,2024-09-30 03:30:53.318050+00:00,Gas,major,Exxon,1307.91,AUD,Australia,Unknown City,medium,Platinum Credit,False,Chrome,web,ae62847947abc229f8cf620641ccf192,132.90.207.220,0,False,3,False,"{'num_transactions': 77, 'total_amount': 3392767.92478759, 'unique_merchants': 55, 'unique_countries': 12, 'max_single_amount': 1533033.571774664}",False,U005,1000000003
TX_27cd53be,4555222233334444,2024-09-30 02:18:38.093873+00:00,Healthcare,pharmacy,DuaneReade,322223.0,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,589420517d8f7e6eecb2aa8cf9473e5f,54.176.226.243,1,False,2,False,"{'num_transactions': 556, 'total_amount': 23896834.243383422, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2675625.7976967725}",True,U004,3000000001
TX_e07a7efb,5111222233334443,2024-09-30 00:46:37.026528+00:00,Healthcare,medical,Medical Center,15610.12,JPY,Japan,Unknown City,medium,Basic Debit,False,Firefox,web,d1d24bb01a758be6841e8f8fdf8f9918,139.237.53.252,0,False,0,False,"{'num_transactions': 554, 'total_amount': 22199907.69269884, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 976237.1577050651}",False,U003,2000000001
TX_418f9563,6011222233334445,2024-09-30 04:35:35.254304+00:00,Travel,booking,Kayak,256790.43,JPY,Japan,Unknown City,medium,Basic Credit,False,Chrome,web,af6f9d4f4fd1419bb87a94bc493fd5cf,47.130.138.229,0,True,4,False,"{'num_transactions': 325, 'total_amount': 16973146.368845075, 'unique_merchants': 100, 'unique_countries': 11, 'max_single_amount': 1777725.8436629025}",False,U005,1000000003
TX_e1786928,4111222233334442,2024-09-30 03:13:51.211992+00:00,Retail,physical,Costco,333.14,GBP,UK,Unknown City,medium,Premium Debit,False,Android App,mobile,fc4b8b85210b77ba517812633e71c1de,89.183.24.4,0,False,3,False,"{'num_transactions': 1289, 'total_amount': 48787336.98139409, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5006776.84936447}",False,U002,1000000002
TX_eb6ac03c,4555222233334444,2024-09-30 02:11:44.640946+00:00,Travel,airlines,Emirates,856088.64,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Chrome,web,1302e8c1637259f764c3ea667d6a43ab,219.98.37.112,1,True,2,False,"{'num_transactions': 96, 'total_amount': 4409337.433174424, 'unique_merchants': 56, 'unique_countries': 11, 'max_single_amount': 856088.6442846518}",False,U004,3000000001
TX_2cf8b879,5111222233334443,2024-09-30 03:44:07.867693+00:00,Entertainment,streaming,Netflix,92.64,MXN,Mexico,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,88c47a09aa2f947028b13c72c27f4266,98.191.243.172,1,True,3,False,"{'num_transactions': 1506, 'total_amount': 54056076.55506927, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3543434.1334367376}",True,U003,2000000001
TX_7bdbdbc8,4111222233334442,2024-09-30 01:36:21.489082+00:00,Restaurant,fast_food,Burger King,2586.96,MXN,Mexico,Unknown City,medium,Platinum Credit,False,iOS App,mobile,dd95c7161c3661372cd94d4e2c8461b0,119.214.34.31,1,False,1,False,"{'num_transactions': 218, 'total_amount': 9215156.92359432, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1623102.5610614838}",True,U002,1000000002
TX_3a5bd8b8,5111222233334443,2024-09-30 03:18:38.315765+00:00,Healthcare,pharmacy,DuaneReade,11.13,MXN,Mexico,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,69903944501b158303d8bcdd49f23ca5,147.218.22.200,1,False,3,False,"{'num_transactions': 828, 'total_amount': 104336920.2450818, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3347545.97656897}",True,U003,2000000001
TX_69f6386a,4555222233334444,2024-09-30 03:41:04.659736+00:00,Grocery,online,FreshDirect,99413.5,JPY,Japan,Unknown City,medium,Platinum Credit,False,Chrome,web,309c87a9e130b14c3ef8aa7e894b9674,118.51.10.228,0,False,3,False,"{'num_transactions': 556, 'total_amount': 53616561.34133062, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1068317.6305614936}",False,U004,3000000001
TX_73a3ea0e,4111222233334442,2024-09-30 04:30:29.801869+00:00,Retail,online,AliExpress,303.8,RUB,Russia,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,a5f1bf243b49cefbc8173850e114900a,104.204.197.77,1,False,4,False,"{'num_transactions': 719, 'total_amount': 101379107.2321045, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1726576.4045857477}",True,U002,1000000002
TX_4a45a947,5111222233334443,2024-09-30 04:49:12.891570+00:00,Education,supplies,Chegg,199618.88,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Firefox,web,53c221a8cffed272f87e5997509011df,132.181.252.60,0,False,4,False,"{'num_transactions': 949, 'total_amount': 147671533.16501904, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1926690.6372317865}",False,U003,2000000001
TX_ed6ad98a,6011222233334445,2024-09-30 04:23:47.902078+00:00,Healthcare,medical,Local Hospital,177192.52,RUB,Russia,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,289f832b6f57d97f2d79f8bf8c8cbb69,144.165.88.200,1,False,4,False,"{'num_transactions': 304, 'total_amount': 61326958.18217899, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1037283.7658030443}",True,U005,1000000003
TX_7beceec6,4555222233334444,2024-09-30 03:34:08.654215+00:00,Grocery,online,Instacart,3.14,MXN,Mexico,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,10fbc83461738f998f12987a2f4342ae,108.80.149.6,1,False,3,False,"{'num_transactions': 252, 'total_amount': 6893591.2229221305, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 719986.8057131713}",True,U004,3000000001
TX_8483eb13,4555222233334444,2024-09-30 02:25:28.065772+00:00,Grocery,online,Instacart,645.75,USD,USA,San Antonio,medium,Platinum Credit,False,Chrome,web,459c67dbfbb15019df8088fc0f2ffe1d,135.224.7.225,1,False,2,False,"{'num_transactions': 1036, 'total_amount': 25455422.262458004, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1032364.0411519815}",False,U004,3000000001
TX_516e9804,4111222233334442,2024-09-30 03:32:29.553795+00:00,Travel,transport,Uber,671.44,BRL,Brazil,Unknown City,medium,Basic Debit,True,NFC Payment,pos,b916e15c56ac193dcc4e2b762aed14a0,127.51.56.186,1,True,3,False,"{'num_transactions': 1432, 'total_amount': 138642414.6442449, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1965390.6362346807}",True,U002,1000000002
TX_00099695,4111222233334442,2024-09-30 01:17:43.364835+00:00,Entertainment,streaming,Hulu,72.32,EUR,France,Unknown City,medium,Basic Credit,False,Edge,web,a3b1d38fb90a8cac340675444e1eea5b,105.202.118.160,0,True,1,False,"{'num_transactions': 110, 'total_amount': 2860896.3284750585, 'unique_merchants': 61, 'unique_countries': 10, 'max_single_amount': 900187.113603078}",False,U002,1000000002
TX_57312759,5111222233334443,2024-09-30 03:08:54.549083+00:00,Grocery,online,Walmart Grocery,324.54,NGN,Nigeria,Unknown City,medium,Platinum Credit,True,Chip Reader,pos,5aed718eb1b282e5787c4185314cc79d,152.153.31.54,1,False,3,False,"{'num_transactions': 1605, 'total_amount': 173709175.71044284, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3288900.3754569697}",True,U003,2000000001
TX_6d0dff1f,4555222233334444,2024-09-30 04:07:07.832146+00:00,Travel,airlines,Southwest,13.52,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Android App,mobile,f4839c4c9bd6d8efd5913b31f9bf1357,230.93.39.86,1,True,4,False,"{'num_transactions': 246, 'total_amount': 24286572.359011613, 'unique_merchants': 91, 'unique_countries': 12, 'max_single_amount': 3446928.3487233785}",True,U004,3000000001
TX_2793672c,4111222233334441,2024-09-30 04:23:56.909741+00:00,Restaurant,fast_food,Taco Bell,27.07,EUR,Germany,Unknown City,medium,Gold Credit,False,Safari,web,c189abe510e1f6474d6a53d86e041441,160.29.3.166,1,False,4,False,"{'num_transactions': 580, 'total_amount': 14960476.879424552, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1665102.0688311232}",False,U001,1000000001
